회사명,sum_rlt
1028137175_1,7.0
1028137175_2,8.0
1028137175_3,9.0
1028137699_1,16.0
1028137699_2,14.0
1028137699_3,6.0
1028137699_4,11.0
1028137710_1,8.0
1028137710_2,6.0
1028137710_3,10.0
1028137710_4,7.0
1028137739_1,3.0
1028137739_2,10.0
1028137739_3,4.0
1028137739_4,4.0
1028137777_1,26.0
1028138946_1,10.0
1028138946_2,22.0
1028138946_3,25.0
1028138946_4,17.0
1028139173_1,15.0
1028139173_2,0.0
1028139173_3,0.0
1028139173_4,2.0
1028139834_1,18.0
1028139834_2,2.0
1028139834_3,4.0
1028139834_4,10.0
1028140097_1,21.0
1028140097_2,22.0
1028140097_3,30.0
1028140097_4,34.0
1028140272_1,8.0
1028140272_2,15.0
1028140272_3,17.0
1028140272_4,10.0
1028141285_1,4.0
1028141285_2,5.0
1028141285_3,3.0
1028141285_4,5.0
1028141325_1,1.0
1028141325_2,6.0
1028141325_3,4.0
1028141325_4,6.0
1028141868_1,2.0
1028141868_2,2.0
1028141868_3,2.0
1028141868_4,2.0
1028142213_1,2.0
1028142213_2,25.0
1028142213_3,7.0
1028142213_4,24.0
1028143212_1,3.0
1028143212_2,14.0
1028143774_1,10.0
1028143774_2,10.0
1028143774_3,10.0
1028143774_4,4.0
1028144128_1,34.0
1028144152_1,2.0
1028144507_1,32.0
1028144550_1,3.0
1028144550_2,7.0
1028144550_3,7.0
1028144550_4,3.0
1028144680_1,4.0
1028144680_2,12.0
1028144680_3,9.0
1028144680_4,9.0
1028144827_1,20.0
1028144827_2,25.0
1028144827_3,14.0
1028144827_4,3.0
1028145700_1,9.0
1028145700_2,7.0
1028145700_3,7.0
1028502242_1,2.0
1028502301_1,10.0
1028502301_2,5.0
1028505481_1,10.0
1028507913_1,3.0
1028507913_2,5.0
1028507913_3,3.0
1028600334_1,22.0
1028600334_2,35.0
1028600334_3,23.0
1028600334_4,24.0
1028600765_1,2.0
1028600765_2,2.0
1028600765_3,1.0
1028600765_4,0.0
1028700175_1,16.0
1028700175_2,12.0
1028700175_3,7.0
1028700175_4,2.0
1028700457_1,11.0
1028700457_2,5.0
1028700457_3,5.0
1028800167_1,6.0
1028800167_2,6.0
1028800167_3,9.0
1028800167_4,6.0
1038601049_1,3.0
1038601049_2,5.0
1038601049_3,2.0
1038601578_1,15.0
1038700300_1,25.0
1038700300_2,18.0
1038700300_3,16.0
1038700300_4,1.0
1038700334_1,22.0
1038700334_2,22.0
1038701046_1,8.0
1038701046_2,4.0
1038701046_3,13.0
1038800326_1,55.0
1038800480_1,2.0
1038800480_2,2.0
1038800480_3,2.0
1038800480_4,4.0
1038800990_1,11.0
1038800990_2,14.0
1038800990_3,15.0
1038800990_4,12.0
1038800990_5,19.0
1038801155_1,54.0
1038801174_1,7.0
1038801174_2,4.0
1038801174_3,3.0
1048100766_1,5.0
1048100766_2,29.0
1048100766_3,23.0
1048100766_4,7.0
1048101256_1,0.0
1048101256_2,0.0
1048101256_3,0.0
1048101256_4,0.0
1048102314_1,2.0
1048102314_2,3.0
1048102314_3,2.0
1048102314_4,1.0
1048102478_1,9.0
1048102478_2,11.0
1048102478_3,11.0
1048102478_4,2.0
1048103934_1,6.0
1048103934_2,4.0
1048103934_3,4.0
1048103934_4,4.0
1048104006_1,7.0
1048104006_2,7.0
1048104006_3,6.0
1048104006_4,1.0
1048104200_1,7.0
1048104200_2,7.0
1048104200_3,8.0
1048104200_4,6.0
1048105460_1,6.0
1048105460_2,10.0
1048105460_3,12.0
1048105460_4,7.0
1048105494_1,1.0
1048105494_2,2.0
1048105612_1,4.0
1048105612_2,1.0
1048105612_3,1.0
1048105612_4,1.0
1048105679_1,0.0
1048105679_2,4.0
1048105679_3,4.0
1048105679_4,3.0
1048106547_1,0.0
1048106547_2,1.0
1048106547_3,4.0
1048106547_4,1.0
1048109151_1,1.0
1048109151_2,1.0
1048109151_3,0.0
1048109151_4,2.0
1048109506_1,2.0
1048109506_2,2.0
1048109506_3,4.0
1048109506_4,4.0
1048109980_1,1.0
1048109980_2,0.0
1048109980_3,0.0
1048109980_4,3.0
1048112068_1,3.0
1048112068_2,5.0
1048112068_3,3.0
1048112068_4,3.0
1048112767_1,6.0
1048112767_2,4.0
1048112767_3,4.0
1048112767_4,4.0
1048115876_1,5.0
1048115876_2,2.0
1048115876_3,6.0
1048115876_4,10.0
1048117699_1,6.0
1048117699_2,7.0
1048117699_3,4.0
1048117699_4,7.0
1048118801_1,3.0
1048118801_2,1.0
1048118801_3,1.0
1048118801_4,3.0
1048120549_1,2.0
1048120549_2,6.0
1048120549_3,9.0
1048120549_4,5.0
1048121403_1,3.0
1048121403_2,5.0
1048121403_3,3.0
1048121403_4,4.0
1048122213_1,3.0
1048122213_2,4.0
1048122213_3,4.0
1048122213_4,4.0
1048122402_1,2.0
1048122402_2,2.0
1048122402_3,2.0
1048122402_4,1.0
1048123978_1,4.0
1048123978_2,4.0
1048124225_1,10.0
1048124225_2,9.0
1048124225_3,7.0
1048124225_4,9.0
1048124526_1,0.0
1048124526_2,1.0
1048124526_3,0.0
1048124526_4,0.0
1048124701_1,3.0
1048124701_2,3.0
1048124701_3,2.0
1048124701_4,2.0
1048125073_1,4.0
1048125073_2,5.0
1048125073_3,6.0
1048125073_4,4.0
1048125258_1,17.0
1048125258_2,34.0
1048125258_3,44.0
1048125428_1,16.0
1048125433_1,2.0
1048125433_2,2.0
1048125433_3,2.0
1048125433_4,2.0
1048125618_1,12.0
1048125618_2,11.0
1048125618_3,2.0
1048125812_1,8.0
1048125812_2,9.0
1048125812_3,8.0
1048125812_4,6.0
1048125831_1,2.0
1048125831_2,1.0
1048125831_3,9.0
1048125831_4,4.0
1048125904_1,3.0
1048125904_2,3.0
1048125904_3,5.0
1048125904_4,6.0
1048126276_1,1.0
1048126276_2,5.0
1048126276_3,2.0
1048126276_4,2.0
1048126373_1,3.0
1048126373_2,2.0
1048126373_3,3.0
1048126373_4,5.0
1048127085_1,0.0
1048127085_2,2.0
1048127085_3,1.0
1048127085_4,2.0
1048127218_1,3.0
1048127218_2,1.0
1048127218_3,1.0
1048127218_4,1.0
1048128177_1,1.0
1048128177_2,1.0
1048128177_3,1.0
1048128177_4,1.0
1048128347_1,41.0
1048128347_2,36.0
1048128347_3,25.0
1048128347_4,24.0
1048128385_1,15.0
1048128385_2,16.0
1048128385_3,17.0
1048128385_4,3.0
1048128987_1,21.0
1048128987_2,23.0
1048128987_3,24.0
1048129161_1,7.0
1048129161_2,6.0
1048129161_3,11.0
1048129161_4,12.0
1048129161_5,13.0
1048129443_1,10.0
1048129443_2,5.0
1048129443_3,6.0
1048129443_4,5.0
1048131916_1,3.0
1048131916_2,2.0
1048131916_3,1.0
1048131916_4,2.0
1048132220_1,11.0
1048132220_2,12.0
1048132220_3,4.0
1048132220_4,4.0
1048133947_1,0.0
1048133947_2,0.0
1048133947_3,0.0
1048133947_4,0.0
1048134801_1,6.0
1048134801_2,5.0
1048134801_3,3.0
1048134801_4,3.0
1048135469_1,4.0
1048135469_2,5.0
1048136037_1,7.0
1048136037_2,8.0
1048136037_3,2.0
1048136037_4,3.0
1048136551_1,13.0
1048136624_1,14.0
1048136624_2,12.0
1048136624_3,14.0
1048136624_4,13.0
1048136624_5,9.0
1048136677_1,2.0
1048136677_2,1.0
1048136677_3,0.0
1048136677_4,1.0
1048137055_1,6.0
1048137055_2,3.0
1048137055_3,2.0
1048137055_4,5.0
1048137638_1,3.0
1048137638_2,4.0
1048137638_3,6.0
1048137638_4,6.0
1048137768_1,7.0
1048137768_2,4.0
1048137768_3,6.0
1048137768_4,5.0
1048138087_1,3.0
1048138087_2,2.0
1048138087_3,2.0
1048138087_4,3.0
1048138414_1,2.0
1048138414_2,3.0
1048138414_3,2.0
1048138414_4,2.0
1048138923_1,23.0
1048138923_2,20.0
1048138923_3,22.0
1048138923_4,14.0
1048138961_1,8.0
1048138961_2,10.0
1048138961_3,6.0
1048138961_4,2.0
1048139451_1,0.0
1048139451_2,0.0
1048139451_3,2.0
1048139451_4,1.0
1048140318_1,0.0
1048140318_2,3.0
1048140318_3,3.0
1048140318_4,0.0
1048140579_1,2.0
1048140579_2,1.0
1048140579_3,4.0
1048140579_4,4.0
1048141108_1,2.0
1048141108_2,2.0
1048141108_3,3.0
1048141108_4,3.0
1048142392_1,3.0
1048142392_2,3.0
1048142392_3,2.0
1048142392_4,2.0
1048142655_1,26.0
1048142655_2,22.0
1048142655_3,15.0
1048142655_4,14.0
1048142733_1,2.0
1048142733_2,1.0
1048142733_3,5.0
1048142733_4,4.0
1048143241_1,4.0
1048143241_2,16.0
1048143241_3,1.0
1048143241_4,5.0
1048143770_1,5.0
1048143770_2,7.0
1048143770_3,6.0
1048143988_1,13.0
1048143988_2,13.0
1048144274_1,2.0
1048144274_2,0.0
1048144371_1,25.0
1048144371_2,22.0
1048144371_3,17.0
1048144371_4,21.0
1048144653_1,1.0
1048144653_2,2.0
1048144653_3,1.0
1048144653_4,1.0
1048144861_1,3.0
1048144861_2,5.0
1048144861_3,3.0
1048144861_4,5.0
1048144895_1,7.0
1048144895_2,7.0
1048144895_3,6.0
1048144895_4,6.0
1048145370_1,18.0
1048145370_2,21.0
1048145370_3,11.0
1048147039_1,14.0
1048147039_2,15.0
1048147039_3,14.0
1048147039_4,17.0
1048147290_1,11.0
1048147290_2,8.0
1048147290_3,11.0
1048147290_4,12.0
1048147290_5,12.0
1048147965_1,25.0
1048147965_2,17.0
1048147965_3,19.0
1048147965_4,30.0
1048148192_1,23.0
1048148192_2,18.0
1048148192_3,82.0
1048148192_4,39.0
1048148436_1,4.0
1048148945_1,14.0
1048148945_2,26.0
1048148945_3,37.0
1048148945_4,33.0
1048148945_5,30.0
1048149231_1,7.0
1048149231_2,2.0
1048149231_3,1.0
1048149231_4,2.0
1048149380_1,9.0
1048149380_2,7.0
1048149380_3,16.0
1048149380_4,1.0
1048150311_1,3.0
1048150311_2,3.0
1048150311_3,3.0
1048150311_4,21.0
1048150626_1,6.0
1048150626_2,5.0
1048150626_3,6.0
1048150626_4,3.0
1048151299_1,5.0
1048151299_2,4.0
1048151299_3,8.0
1048151299_4,9.0
1048153832_1,7.0
1048153832_2,9.0
1048153832_3,7.0
1048153832_4,6.0
1048154694_1,3.0
1048154694_2,19.0
1048154694_3,1.0
1048154694_4,3.0
1048154845_1,3.0
1048154845_2,1.0
1048154845_3,2.0
1048154845_4,1.0
1048155067_1,6.0
1048155067_2,5.0
1048155067_3,9.0
1048155067_4,8.0
1048155432_1,3.0
1048155432_2,4.0
1048155432_3,4.0
1048155432_4,4.0
1048156237_1,7.0
1048156237_2,11.0
1048156237_3,15.0
1048156237_4,17.0
1048156538_1,3.0
1048156538_2,2.0
1048156538_3,2.0
1048157459_1,9.0
1048157459_2,18.0
1048157459_3,17.0
1048157459_4,18.0
1048157634_1,1.0
1048157634_2,1.0
1048157634_3,2.0
1048157634_4,2.0
1048158517_1,9.0
1048158517_2,5.0
1048158517_3,10.0
1048158517_4,9.0
1048159419_1,16.0
1048159952_1,50.0
1048159952_2,46.0
1048159952_3,54.0
1048162011_1,3.0
1048162011_2,4.0
1048162011_3,3.0
1048162011_4,1.0
1048162137_1,13.0
1048162137_2,13.0
1048162971_1,4.0
1048162971_2,17.0
1048163515_1,6.0
1048163515_2,8.0
1048163515_3,6.0
1048163515_4,6.0
1048164362_1,0.0
1048164362_2,0.0
1048164362_3,2.0
1048164362_4,9.0
1048164533_1,20.0
1048164533_2,14.0
1048164533_3,44.0
1048164533_4,13.0
1048164697_1,24.0
1048164697_2,26.0
1048164697_3,24.0
1048164697_4,20.0
1048165037_1,0.0
1048165037_2,3.0
1048165037_3,7.0
1048165037_4,3.0
1048165075_1,33.0
1048169917_1,8.0
1048169917_2,10.0
1048169917_3,9.0
1048169917_4,9.0
1048170262_1,6.0
1048170262_2,7.0
1048170262_3,10.0
1048170262_4,11.0
1048173065_1,7.0
1048173065_2,1.0
1048173065_3,1.0
1048174142_1,13.0
1048174142_2,13.0
1048174142_3,13.0
1048174822_1,13.0
1048174822_2,13.0
1048174822_3,13.0
1048174929_1,2.0
1048174929_2,2.0
1048174929_3,5.0
1048174929_4,4.0
1048175006_1,21.0
1048175006_2,11.0
1048175006_3,24.0
1048175006_4,20.0
1048175307_1,1.0
1048175307_2,3.0
1048175307_3,1.0
1048176058_1,18.0
1048176058_2,18.0
1048176330_1,13.0
1048176330_2,13.0
1048176330_3,13.0
1048178527_1,7.0
1048178527_2,6.0
1048178527_3,5.0
1048178527_4,0.0
1048178774_1,1.0
1048178774_2,0.0
1048178774_3,0.0
1048178774_4,2.0
1048179337_1,14.0
1048179337_2,17.0
1048179337_3,8.0
1048179337_4,9.0
1048179389_1,10.0
1048179389_2,3.0
1048179389_3,6.0
1048179389_4,8.0
1048180101_1,8.0
1048180101_2,6.0
1048180101_3,13.0
1048180101_4,10.0
1048181003_1,15.0
1048181003_2,17.0
1048181003_3,27.0
1048181003_4,18.0
1048185130_1,5.0
1048185130_2,5.0
1048185130_3,4.0
1048185130_4,4.0
1048185810_1,18.0
1048185810_2,15.0
1048185810_3,15.0
1048185810_4,19.0
1048187273_1,6.0
1048187273_2,2.0
1048187273_3,3.0
1048187399_1,11.0
1048187671_1,11.0
1048187671_2,11.0
1048187671_3,8.0
1048187671_4,10.0
1048189024_1,21.0
1048190104_1,17.0
1048190104_2,10.0
1048190104_3,5.0
1048190104_4,3.0
1048190287_1,52.0
1048190287_2,14.0
1048190287_3,9.0
1048190287_4,21.0
1048191549_1,10.0
1048191549_2,3.0
1048191549_3,9.0
1048191549_4,6.0
1048191627_1,0.0
1048191627_2,5.0
1048191627_3,1.0
1048194376_1,0.0
1048194376_2,7.0
1048194376_3,5.0
1048194376_4,7.0
1048194885_1,2.0
1048194885_2,3.0
1048194885_3,2.0
1048194885_4,6.0
1048194890_1,3.0
1048194890_2,6.0
1048194890_3,8.0
1048194906_1,3.0
1048194906_2,4.0
1048194906_3,4.0
1048194906_4,5.0
1048194911_1,2.0
1048194911_2,2.0
1048194911_3,2.0
1048198329_1,10.0
1048198329_2,11.0
1048198329_3,29.0
1048198329_4,33.0
1048198595_1,12.0
1048198595_2,6.0
1048198595_3,27.0
1048198858_1,9.0
1048198858_2,10.0
1048198858_3,9.0
1048198858_4,9.0
1048199779_1,13.0
1048199779_2,13.0
1048199779_3,13.0
1048199779_4,13.0
1048408018_1,15.0
1048408018_2,22.0
1048503475_1,6.0
1048504173_1,1.0
1048504173_2,3.0
1048505075_1,3.0
1048511709_1,11.0
1048511709_2,10.0
1048512241_1,1.0
1048513013_1,18.0
1048517120_1,3.0
1048517983_1,2.0
1048518153_1,0.0
1048521094_1,4.0
1048521134_1,4.0
1048521605_1,50.0
1048521605_2,37.0
1048523582_1,19.0
1048523923_1,10.0
1048523923_2,10.0
1048524198_1,4.0
1048524257_1,3.0
1048524257_2,1.0
1048524621_1,50.0
1048524621_2,37.0
1048526615_1,1.0
1048527254_1,42.0
1048527818_1,42.0
1048529271_1,5.0
1048529422_1,5.0
1048530759_1,1.0
1048530759_2,1.0
1048600873_1,0.0
1048600873_2,0.0
1048600873_3,0.0
1048600873_4,0.0
1048600932_1,11.0
1048600932_2,19.0
1048600932_3,8.0
1048600932_4,18.0
1048601606_1,26.0
1048601606_2,37.0
1048601606_3,19.0
1048602911_1,5.0
1048602911_2,7.0
1048602911_3,8.0
1048602911_4,3.0
1048603943_1,55.0
1048603943_2,42.0
1048605825_1,6.0
1048605825_2,6.0
1048605825_3,1.0
1048605825_4,5.0
1048606464_1,16.0
1048606464_2,19.0
1048606464_3,12.0
1048606464_4,15.0
1048606940_1,2.0
1048606940_2,0.0
1048606940_3,4.0
1048606940_4,1.0
1048607124_1,18.0
1048607196_1,27.0
1048607196_2,12.0
1048607196_3,13.0
1048607196_4,13.0
1048607667_1,2.0
1048607667_2,4.0
1048607667_3,2.0
1048607667_4,4.0
1048609156_1,0.0
1048609156_2,0.0
1048609156_3,0.0
1048609156_4,0.0
1048609248_1,13.0
1048609248_2,18.0
1048609248_3,41.0
1048609326_1,5.0
1048609326_2,4.0
1048609326_3,3.0
1048609326_4,3.0
1048609909_1,0.0
1048609909_2,0.0
1048609909_3,0.0
1048609909_4,0.0
1048610143_1,3.0
1048610143_2,4.0
1048610143_3,7.0
1048610158_1,4.0
1048610158_2,3.0
1048610158_3,11.0
1048610158_4,3.0
1048610158_5,5.0
1048610221_1,6.0
1048610221_2,6.0
1048610221_3,0.0
1048610221_4,13.0
1048610255_1,2.0
1048610255_2,0.0
1048610255_3,0.0
1048610255_4,0.0
1048610293_1,0.0
1048610293_2,0.0
1048610293_3,0.0
1048610293_4,0.0
1048610425_1,12.0
1048610425_2,22.0
1048610425_3,9.0
1048610425_4,20.0
1048610425_5,39.0
1048610672_1,20.0
1048610672_2,20.0
1048610672_3,18.0
1048610672_4,20.0
1048611778_1,7.0
1048611778_2,8.0
1048611778_3,16.0
1048611991_1,10.0
1048611991_2,13.0
1048611991_3,19.0
1048611991_4,28.0
1048612739_1,13.0
1048612739_2,6.0
1048612739_3,7.0
1048612739_4,7.0
1048612777_1,0.0
1048612777_2,0.0
1048612777_3,0.0
1048612777_4,0.0
1048613397_1,4.0
1048613397_2,3.0
1048613397_3,1.0
1048613397_4,1.0
1048614343_1,0.0
1048614343_2,1.0
1048614362_1,0.0
1048614362_2,0.0
1048614362_3,0.0
1048614362_4,0.0
1048614644_1,0.0
1048614644_2,0.0
1048614644_3,0.0
1048614644_4,0.0
1048614834_1,1.0
1048614834_2,14.0
1048614926_1,13.0
1048614926_2,16.0
1048614926_3,13.0
1048615129_1,0.0
1048615129_2,0.0
1048615129_3,0.0
1048615129_4,0.0
1048615435_1,23.0
1048615925_1,7.0
1048615925_2,14.0
1048615925_3,9.0
1048615925_4,6.0
1048616093_1,40.0
1048616093_2,19.0
1048616093_3,40.0
1048616166_1,0.0
1048616166_2,0.0
1048616166_3,0.0
1048616166_4,0.0
1048616619_1,1.0
1048616619_2,1.0
1048616619_3,16.0
1048617336_1,6.0
1048617336_2,3.0
1048617336_3,5.0
1048617336_4,3.0
1048620239_1,29.0
1048620239_2,27.0
1048620239_3,4.0
1048620239_4,4.0
1048620578_1,14.0
1048620578_2,25.0
1048620578_3,38.0
1048620578_4,43.0
1048620995_1,2.0
1048620995_2,5.0
1048620995_3,7.0
1048620995_4,3.0
1048620995_5,4.0
1048621655_1,9.0
1048621655_2,6.0
1048621655_3,5.0
1048621688_1,2.0
1048621688_2,1.0
1048621688_3,1.0
1048621688_4,0.0
1048621825_1,2.0
1048621825_2,4.0
1048621825_3,2.0
1048621825_4,10.0
1048623686_1,16.0
1048624593_1,12.0
1048624593_2,9.0
1048624593_3,12.0
1048624593_4,13.0
1048625272_1,0.0
1048625272_2,0.0
1048625272_3,0.0
1048625272_4,0.0
1048625286_1,8.0
1048625286_2,7.0
1048625286_3,5.0
1048625286_4,3.0
1048625312_1,0.0
1048625312_2,0.0
1048625312_3,0.0
1048625312_4,0.0
1048625985_1,0.0
1048625985_2,0.0
1048625985_3,0.0
1048625985_4,0.0
1048626868_1,0.0
1048626868_2,0.0
1048626868_3,0.0
1048626868_4,0.0
1048628148_1,9.0
1048628148_2,5.0
1048628148_3,6.0
1048628148_4,2.0
1048628148_5,9.0
1048628395_1,9.0
1048628395_2,7.0
1048628395_3,7.0
1048628395_4,6.0
1048629114_1,0.0
1048629114_2,0.0
1048629114_3,7.0
1048629114_4,0.0
1048629230_1,8.0
1048629230_2,4.0
1048629230_3,6.0
1048629230_4,5.0
1048629322_1,13.0
1048629322_2,13.0
1048629322_3,13.0
1048629322_4,13.0
1048629512_1,2.0
1048629512_2,2.0
1048629512_3,0.0
1048629512_4,0.0
1048629545_1,4.0
1048629545_2,7.0
1048631041_1,0.0
1048631041_2,0.0
1048631041_3,0.0
1048631041_4,0.0
1048631089_1,3.0
1048631089_2,4.0
1048631089_3,4.0
1048631089_4,3.0
1048631231_1,0.0
1048631231_2,0.0
1048631231_3,0.0
1048631231_4,0.0
1048631380_1,1.0
1048631380_2,1.0
1048631380_3,0.0
1048631380_4,5.0
1048632093_1,0.0
1048632093_2,0.0
1048632093_3,0.0
1048632093_4,0.0
1048632206_1,0.0
1048632206_2,5.0
1048632206_3,1.0
1048632297_1,8.0
1048632297_2,8.0
1048632297_3,8.0
1048632297_4,13.0
1048632297_5,11.0
1048632400_1,14.0
1048632400_2,29.0
1048632400_3,29.0
1048632400_4,14.0
1048632695_1,12.0
1048632695_2,24.0
1048632695_3,17.0
1048632695_4,17.0
1048632768_1,9.0
1048632768_2,9.0
1048632768_3,3.0
1048632768_4,3.0
1048632905_1,32.0
1048632905_2,31.0
1048632905_3,16.0
1048632905_4,16.0
1048633452_1,0.0
1048633452_2,0.0
1048633452_3,0.0
1048633452_4,0.0
1048633511_1,4.0
1048633511_2,9.0
1048633511_3,7.0
1048633511_4,6.0
1048633976_1,9.0
1048633976_2,6.0
1048634150_1,5.0
1048634150_2,7.0
1048634150_3,5.0
1048634150_4,3.0
1048634387_1,10.0
1048634387_2,10.0
1048634387_3,10.0
1048634432_1,0.0
1048634432_2,0.0
1048634432_3,0.0
1048634432_4,0.0
1048634785_1,9.0
1048634785_2,5.0
1048634785_3,12.0
1048635708_1,3.0
1048635708_2,1.0
1048635940_1,2.0
1048635940_2,2.0
1048635940_3,2.0
1048635940_4,0.0
1048636497_1,4.0
1048636497_2,11.0
1048636497_3,5.0
1048636503_1,10.0
1048636503_2,8.0
1048636503_3,8.0
1048636503_4,8.0
1048637031_1,0.0
1048637031_2,5.0
1048637031_3,27.0
1048637079_1,3.0
1048637079_2,1.0
1048637079_3,2.0
1048637079_4,0.0
1048637079_5,0.0
1048637201_1,52.0
1048637803_1,29.0
1048637803_2,8.0
1048637803_3,10.0
1048637803_4,10.0
1048638286_1,11.0
1048638345_1,0.0
1048638345_2,0.0
1048638345_3,0.0
1048638345_4,0.0
1048638796_1,3.0
1048638796_2,1.0
1048638796_3,22.0
1048638990_1,14.0
1048639136_1,33.0
1048639136_2,33.0
1048639136_3,53.0
1048639169_1,0.0
1048639169_2,0.0
1048639169_3,0.0
1048639169_4,0.0
1048639548_1,10.0
1048639548_2,10.0
1048639548_3,10.0
1048639892_1,0.0
1048639892_2,0.0
1048639892_3,0.0
1048639892_4,0.0
1048640496_1,4.0
1048640496_2,1.0
1048640496_3,13.0
1048640647_1,7.0
1048640647_2,10.0
1048640647_3,6.0
1048640647_4,4.0
1048640837_1,0.0
1048640837_2,0.0
1048640837_3,0.0
1048640837_4,0.0
1048641234_1,6.0
1048641234_2,4.0
1048641423_1,0.0
1048641423_2,0.0
1048641423_3,0.0
1048641423_4,0.0
1048642193_1,8.0
1048642193_2,10.0
1048642193_3,10.0
1048642193_4,6.0
1048642437_1,4.0
1048642437_2,4.0
1048642437_3,13.0
1048642437_4,13.0
1048642489_1,2.0
1048642489_2,20.0
1048642489_3,20.0
1048642489_4,14.0
1048644231_1,10.0
1048644231_2,12.0
1048644677_1,0.0
1048644677_2,0.0
1048644677_3,0.0
1048644677_4,0.0
1048645166_1,18.0
1048645166_2,18.0
1048645166_3,18.0
1048645166_4,19.0
1048645472_1,0.0
1048645472_2,2.0
1048645472_3,4.0
1048645899_1,6.0
1048645899_2,5.0
1048645899_3,4.0
1048645899_4,4.0
1048646210_1,2.0
1048646210_2,5.0
1048646210_3,5.0
1048646210_4,2.0
1048646656_1,16.0
1048646656_2,7.0
1048646656_3,7.0
1048646675_1,3.0
1048646675_2,25.0
1048646675_3,18.0
1048646675_4,19.0
1048646826_1,4.0
1048646826_2,4.0
1048648052_1,4.0
1048648052_2,4.0
1048648052_3,6.0
1048648052_4,7.0
1048650733_1,2.0
1048650733_2,5.0
1048650733_3,1.0
1048650733_4,0.0
1048651218_1,13.0
1048651218_2,13.0
1048651218_3,14.0
1048651218_4,13.0
1048651431_1,10.0
1048651431_2,10.0
1048651431_3,9.0
1048651431_4,8.0
1048651843_1,7.0
1048651843_2,7.0
1048651843_3,7.0
1048651843_4,5.0
1048652653_1,12.0
1048652653_2,14.0
1048652798_1,13.0
1048652798_2,13.0
1048653370_1,11.0
1048653370_2,21.0
1048653370_3,11.0
1048653370_4,10.0
1048653711_1,24.0
1048653711_2,7.0
1048653711_3,9.0
1048653711_4,17.0
1048654103_1,5.0
1048654103_2,5.0
1048654103_3,2.0
1048654103_4,5.0
1048654364_1,0.0
1048654364_2,0.0
1048654364_3,0.0
1048654364_4,0.0
1048655233_1,4.0
1048655233_2,0.0
1048655233_3,0.0
1048655233_4,0.0
1048655515_1,9.0
1048655515_2,6.0
1048655742_1,4.0
1048655742_2,2.0
1048655742_3,2.0
1048655742_4,2.0
1048656057_1,3.0
1048656057_2,6.0
1048656057_3,22.0
1048656057_4,22.0
1048657212_1,26.0
1048657212_2,23.0
1048657212_3,20.0
1048657245_1,19.0
1048657245_2,26.0
1048658185_1,2.0
1048658185_2,2.0
1048658185_3,1.0
1048658185_4,4.0
1048658185_5,3.0
1048658375_1,9.0
1048658375_2,8.0
1048660982_1,7.0
1048700171_1,38.0
1048700263_1,54.0
1048700263_2,58.0
1048700846_1,54.0
1048700870_1,25.0
1048800862_1,13.0
1048801110_1,78.0
1058103811_1,3.0
1058103811_2,3.0
1058103811_3,4.0
1058103811_4,3.0
1058103830_1,9.0
1058103830_2,2.0
1058103830_3,2.0
1058103830_4,1.0
1058103878_1,4.0
1058103878_2,5.0
1058103878_3,8.0
1058103878_4,8.0
1058104692_1,0.0
1058104692_2,0.0
1058104692_3,3.0
1058104692_4,2.0
1058105764_1,1.0
1058105764_2,4.0
1058105764_3,8.0
1058105764_4,18.0
1058106123_1,0.0
1058106123_2,3.0
1058106123_3,2.0
1058106123_4,3.0
1058107990_1,0.0
1058107990_2,0.0
1058107990_3,1.0
1058107990_4,0.0
1058112659_1,7.0
1058112659_2,10.0
1058112659_3,2.0
1058112659_4,1.0
1058113677_1,14.0
1058113677_2,21.0
1058113677_3,11.0
1058113677_4,6.0
1058122308_1,0.0
1058122308_2,0.0
1058122308_3,6.0
1058122308_4,4.0
1058123234_1,22.0
1058123234_2,16.0
1058123234_3,24.0
1058123234_4,1.0
1058123516_1,3.0
1058123516_2,1.0
1058123516_3,11.0
1058123516_4,14.0
1058124835_1,4.0
1058124835_2,2.0
1058124835_3,6.0
1058124835_4,8.0
1058125362_1,21.0
1058125362_2,2.0
1058125362_3,2.0
1058125362_4,1.0
1058127943_1,7.0
1058127943_2,6.0
1058127943_3,4.0
1058127943_4,5.0
1058128296_1,13.0
1058128296_2,8.0
1058128296_3,10.0
1058128296_4,13.0
1058128957_1,1.0
1058128957_2,1.0
1058128957_3,1.0
1058128957_4,1.0
1058128980_1,3.0
1058128980_2,3.0
1058128980_3,2.0
1058129000_1,14.0
1058129000_2,29.0
1058129000_3,22.0
1058129000_4,4.0
1058129655_1,7.0
1058129655_2,1.0
1058129655_3,2.0
1058129655_4,1.0
1058129811_1,1.0
1058129811_2,1.0
1058129811_3,9.0
1058129811_4,1.0
1058130768_1,5.0
1058130768_2,4.0
1058130768_3,5.0
1058130768_4,3.0
1058131452_1,2.0
1058131452_2,5.0
1058131452_3,11.0
1058131452_4,7.0
1058132709_1,11.0
1058132709_2,1.0
1058132709_3,4.0
1058132709_4,3.0
1058132825_1,7.0
1058132825_2,4.0
1058132825_3,10.0
1058132825_4,6.0
1058132830_1,5.0
1058132830_2,5.0
1058132830_3,8.0
1058132830_4,5.0
1058133654_1,5.0
1058133654_2,4.0
1058133654_3,4.0
1058133654_4,4.0
1058134560_1,2.0
1058134560_2,2.0
1058134560_3,2.0
1058134560_4,5.0
1058136966_1,2.0
1058136966_2,1.0
1058136966_3,2.0
1058136966_4,5.0
