회사명,sum_rlt,휴폐업 여부
1018668011_1,8.0,0.0
1018668011_2,16.0,0.0
1018668364_1,20.0,0.0
1018668364_2,20.0,0.0
1018668364_3,17.0,0.0
1018668364_4,15.0,0.0
1018668796_1,15.0,0.0
1018668796_2,10.0,0.0
1018668796_3,13.0,0.0
1018668796_4,10.0,0.0
1018669005_1,7.0,0.0
1018670332_1,0.0,0.0
1018670332_2,0.0,0.0
1018670332_3,0.0,0.0
1018670332_4,0.0,0.0
1018670628_1,8.0,0.0
1018671705_1,0.0,0.0
1018671705_2,0.0,0.0
1018671705_3,0.0,0.0
1018671705_4,0.0,0.0
1018672456_1,0.0,0.0
1018672456_2,0.0,0.0
1018672456_3,0.0,0.0
1018672456_4,0.0,0.0
1018672820_1,10.0,0.0
1018672820_2,5.0,0.0
1018674890_1,0.0,0.0
1018674890_2,0.0,0.0
1018674890_3,0.0,0.0
1018674890_4,0.0,0.0
1018675400_1,9.0,0.0
1018675400_2,16.0,0.0
1018675400_3,8.0,0.0
1018675400_4,5.0,0.0
1018675939_1,0.0,0.0
1018675939_2,0.0,0.0
1018675939_3,0.0,0.0
1018675939_4,0.0,0.0
1018676597_1,1.0,0.0
1018676597_2,19.0,0.0
1018676597_3,9.0,0.0
1018676597_4,5.0,0.0
1018676622_1,10.0,0.0
1018676622_2,20.0,0.0
1018676622_3,0.0,0.0
1018676845_1,14.0,0.0
1018676845_2,14.0,0.0
1018676845_3,4.0,0.0
1018676845_4,3.0,0.0
1018676864_1,52.0,0.0
1018677257_1,4.0,0.0
1018677257_2,1.0,0.0
1018677257_3,5.0,0.0
1018677257_4,34.0,0.0
1018678028_1,7.0,0.0
1018678028_2,3.0,0.0
1018678028_3,4.0,0.0
1018678028_4,4.0,0.0
1018678275_1,1.0,0.0
1018678275_2,2.0,0.0
1018678275_3,4.0,0.0
1018678275_4,14.0,0.0
1018679589_1,1.0,0.0
1018679589_2,0.0,0.0
1018679589_3,0.0,0.0
1018679589_4,0.0,0.0
1018679726_1,5.0,0.0
1018679726_2,5.0,0.0
1018679726_3,5.0,0.0
1018679726_4,19.0,0.0
1018680733_1,1.0,0.0
1018680733_2,0.0,0.0
1018680733_3,0.0,0.0
1018680733_4,0.0,0.0
1018681668_1,2.0,0.0
1018682804_1,9.0,0.0
1018682804_2,9.0,0.0
1018682804_3,4.0,0.0
1018682804_4,4.0,0.0
1018683690_1,1.0,0.0
1018683690_2,5.0,0.0
1018683690_3,7.0,0.0
1018683690_4,2.0,0.0
1018683690_5,6.0,0.0
1018684914_1,0.0,0.0
1018684914_2,0.0,0.0
1018684914_3,0.0,0.0
1018684914_4,0.0,0.0
1018685529_1,0.0,0.0
1018685529_2,0.0,0.0
1018685529_3,0.0,0.0
1018685529_4,0.0,0.0
1018685868_1,13.0,0.0
1018685868_2,13.0,0.0
1018685873_1,0.0,0.0
1018685873_2,0.0,0.0
1018685873_3,0.0,0.0
1018685873_4,0.0,0.0
1018686019_1,7.0,0.0
1018686019_2,9.0,0.0
1018686019_3,12.0,0.0
1018686019_4,10.0,0.0
1018686019_5,7.0,0.0
1018687264_1,0.0,0.0
1018687264_2,0.0,0.0
1018687264_3,0.0,0.0
1018687264_4,0.0,0.0
1018687357_1,3.0,0.0
1018687357_2,3.0,0.0
1018687357_3,5.0,0.0
1018687357_4,4.0,0.0
1018688619_1,35.0,0.0
1018688619_2,31.0,0.0
1018688619_3,32.0,0.0
1018688619_4,1.0,0.0
1018688813_1,1.0,0.0
1018688899_1,2.0,0.0
1018688899_2,8.0,0.0
1018688899_3,8.0,0.0
1018688899_4,5.0,0.0
1018689700_1,5.0,0.0
1018689700_2,3.0,0.0
1018689700_3,3.0,0.0
1018689700_4,8.0,0.0
1018690570_1,2.0,0.0
1018690570_2,9.0,0.0
1018690570_3,7.0,0.0
1018690570_4,7.0,0.0
1018691297_1,39.0,0.0
1018691297_2,38.0,0.0
1018691297_3,26.0,0.0
1018691297_4,38.0,0.0
1018691375_1,38.0,0.0
1018691375_2,2.0,0.0
1018691375_3,3.0,0.0
1018691375_4,5.0,0.0
1018692296_1,7.0,0.0
1018692296_2,2.0,0.0
1018692296_3,9.0,0.0
1018692296_4,8.0,0.0
1018692729_1,3.0,0.0
1018692729_2,3.0,0.0
1018692729_3,2.0,0.0
1018692729_4,3.0,0.0
1018693034_1,39.0,0.0
1018693427_1,10.0,0.0
1018693427_2,8.0,0.0
1018693427_3,0.0,0.0
1018693427_4,2.0,0.0
1018694391_1,1.0,0.0
1018694391_2,33.0,0.0
1018694391_3,8.0,0.0
1018694391_4,9.0,0.0
1018694407_1,0.0,0.0
1018694407_2,0.0,0.0
1018694407_3,0.0,0.0
1018694407_4,0.0,0.0
1018694538_1,42.0,0.0
1018694974_1,0.0,0.0
1018694974_2,1.0,0.0
1018700401_1,11.0,0.0
1018700401_2,5.0,0.0
1018700401_3,4.0,0.0
1018700401_4,5.0,0.0
1018701185_1,26.0,0.0
1018701185_2,35.0,0.0
1018702919_1,6.0,0.0
1018702919_2,1.0,0.0
1018702919_3,0.0,0.0
1018702919_4,4.0,0.0
1018703126_1,7.0,0.0
1018703126_2,5.0,0.0
1018703126_3,1.0,0.0
1018703766_1,5.0,0.0
1018800636_1,22.0,0.0
1018800636_2,6.0,0.0
1018800636_3,5.0,0.0
1018800636_4,0.0,0.0
1018801033_1,38.0,0.0
1018801066_1,22.0,0.0
1018801464_1,54.0,0.0
1018801464_2,7.0,0.0
1018801464_3,11.0,0.0
1018801988_1,10.0,0.0
1018801988_2,1.0,0.0
1018801988_3,1.0,0.0
1028100042_1,5.0,0.0
1028100042_2,5.0,0.0
1028100042_3,3.0,0.0
1028100042_4,2.0,0.0
1028100663_1,12.0,0.0
1028100663_2,8.0,0.0
1028100663_3,4.0,0.0
1028100663_4,4.0,0.0
1028100800_1,4.0,0.0
1028100800_2,3.0,0.0
1028100800_3,3.0,0.0
1028100800_4,3.0,0.0
1028101245_1,4.0,0.0
1028101245_2,1.0,0.0
1028101245_3,1.0,0.0
1028101245_4,2.0,0.0
1028101473_1,2.0,0.0
1028101473_2,4.0,0.0
1028101473_3,0.0,0.0
1028101473_4,1.0,0.0
1028101473_5,0.0,0.0
1028102263_1,0.0,0.0
1028102263_2,1.0,0.0
1028102263_3,1.0,0.0
1028102263_4,1.0,0.0
1028102657_1,2.0,0.0
1028102657_2,1.0,0.0
1028102657_3,1.0,0.0
1028102657_4,2.0,0.0
1028103296_1,20.0,0.0
1028103296_2,20.0,0.0
1028103296_3,5.0,0.0
1028103296_4,3.0,0.0
1028103786_1,1.0,0.0
1028103786_2,2.0,0.0
1028103786_3,1.0,0.0
1028103786_4,0.0,0.0
1028111966_1,7.0,0.0
1028111966_2,7.0,0.0
1028111966_3,5.0,0.0
1028111966_4,5.0,0.0
1028112873_1,3.0,0.0
1028112873_2,4.0,0.0
1028112873_3,0.0,0.0
1028112873_4,12.0,0.0
1028113120_1,5.0,0.0
1028113120_2,5.0,0.0
1028113120_3,3.0,0.0
1028113120_4,5.0,0.0
1028113611_1,5.0,0.0
1028113611_2,6.0,0.0
1028113611_3,8.0,0.0
1028113611_4,4.0,0.0
1028119099_1,5.0,0.0
1028119099_2,5.0,0.0
1028119099_3,6.0,0.0
1028119099_4,6.0,0.0
1028119589_1,14.0,0.0
1028119589_2,16.0,0.0
1028119589_3,13.0,0.0
1028119589_4,6.0,0.0
1028120539_1,6.0,0.0
1028120539_2,14.0,0.0
1028120539_3,10.0,0.0
1028120539_4,0.0,0.0
1028121052_1,4.0,0.0
1028121052_2,4.0,0.0
1028121052_3,5.0,0.0
1028121052_4,6.0,0.0
1028122750_1,3.0,0.0
1028122750_2,3.0,0.0
1028122750_3,15.0,0.0
1028122750_4,11.0,0.0
1028122895_1,2.0,0.0
1028122895_2,2.0,0.0
1028122895_3,1.0,0.0
1028122895_4,0.0,0.0
1028122968_1,0.0,0.0
1028122968_2,2.0,0.0
1028122968_3,2.0,0.0
1028122968_4,2.0,0.0
1028124535_1,5.0,0.0
1028125209_1,4.0,0.0
1028125209_2,6.0,0.0
1028125209_3,5.0,0.0
1028125209_4,9.0,0.0
1028126284_1,21.0,0.0
1028126284_2,27.0,0.0
1028126284_3,38.0,0.0
1028126284_4,31.0,0.0
1028126630_1,1.0,0.0
1028126630_2,2.0,0.0
1028126630_3,1.0,0.0
1028126630_4,1.0,0.0
1028127925_1,5.0,0.0
1028127925_2,6.0,0.0
1028127925_3,8.0,0.0
1028127925_4,7.0,0.0
1028129132_1,3.0,0.0
1028129132_2,4.0,0.0
1028129132_3,11.0,0.0
1028129132_4,17.0,0.0
1028130395_1,23.0,0.0
1028130395_2,26.0,0.0
1028130395_3,33.0,0.0
1028130395_4,17.0,0.0
1028132239_1,4.0,0.0
1028132239_2,6.0,0.0
1028132239_3,5.0,0.0
1028132239_4,4.0,0.0
1028132767_1,1.0,0.0
1028132767_2,2.0,0.0
1028132767_3,0.0,0.0
1028132767_4,2.0,0.0
1028133219_1,18.0,0.0
1028133219_2,17.0,0.0
1028133219_3,15.0,0.0
1028133223_1,10.0,0.0
1028133223_2,28.0,0.0
1028133223_3,21.0,0.0
1028133223_4,18.0,0.0
1028133387_1,12.0,0.0
1028133387_2,15.0,0.0
1028133387_3,8.0,0.0
1028133387_4,10.0,0.0
1028133505_1,0.0,0.0
1028133505_2,1.0,0.0
1028133505_3,2.0,0.0
1028133505_4,2.0,0.0
1028134616_1,4.0,0.0
1028134616_2,2.0,0.0
1028134616_3,4.0,0.0
1028134616_4,21.0,0.0
1028134616_5,4.0,0.0
1028136462_1,7.0,0.0
1028136462_2,9.0,0.0
1028136462_3,10.0,0.0
1028136462_4,25.0,0.0
1028136588_1,7.0,0.0
1028136588_2,5.0,0.0
1028136588_3,9.0,0.0
1028136588_4,7.0,0.0
1028136797_1,12.0,0.0
1028136797_2,15.0,0.0
1028136797_3,21.0,0.0
1028136797_4,19.0,0.0
1028136934_1,1.0,0.0
1028136934_2,4.0,0.0
1028136934_3,18.0,0.0
1028137118_1,18.0,0.0
1028137118_2,17.0,0.0
1028137118_3,19.0,0.0
1028137118_4,13.0,0.0
1028137118_5,8.0,0.0
1028137175_1,7.0,0.0
1028137175_2,8.0,0.0
1028137175_3,9.0,0.0
1028137699_1,16.0,0.0
1028137699_2,14.0,0.0
1028137699_3,6.0,0.0
1028137699_4,11.0,0.0
1028137710_1,8.0,0.0
1028137710_2,6.0,0.0
1028137710_3,10.0,0.0
1028137710_4,7.0,0.0
1028137739_1,3.0,0.0
1028137739_2,10.0,0.0
1028137739_3,4.0,0.0
1028137739_4,4.0,0.0
1028137777_1,26.0,0.0
1028138946_1,10.0,0.0
1028138946_2,22.0,0.0
1028138946_3,25.0,0.0
1028138946_4,17.0,0.0
1028139173_1,15.0,0.0
1028139173_2,0.0,0.0
1028139173_3,0.0,0.0
1028139173_4,2.0,0.0
1028139834_1,18.0,0.0
1028139834_2,2.0,0.0
1028139834_3,4.0,0.0
1028139834_4,10.0,0.0
1028140097_1,21.0,0.0
1028140097_2,22.0,0.0
1028140097_3,30.0,0.0
1028140097_4,34.0,0.0
1028140272_1,8.0,0.0
1028140272_2,15.0,0.0
1028140272_3,17.0,0.0
1028140272_4,10.0,0.0
1028141285_1,4.0,0.0
1028141285_2,5.0,0.0
1028141285_3,3.0,0.0
1028141285_4,5.0,0.0
1028141325_1,1.0,0.0
1028141325_2,6.0,0.0
1028141325_3,4.0,0.0
1028141325_4,6.0,0.0
1028141868_1,2.0,0.0
1028141868_2,2.0,0.0
1028141868_3,2.0,0.0
1028141868_4,2.0,0.0
1028142213_1,2.0,0.0
1028142213_2,25.0,0.0
1028142213_3,7.0,0.0
1028142213_4,24.0,0.0
1028143212_1,3.0,0.0
1028143212_2,14.0,0.0
1028143774_1,10.0,0.0
1028143774_2,10.0,0.0
1028143774_3,10.0,0.0
1028143774_4,4.0,0.0
1028144128_1,34.0,0.0
1028144152_1,2.0,0.0
1028144507_1,32.0,0.0
1028144550_1,3.0,0.0
1028144550_2,7.0,0.0
1028144550_3,7.0,0.0
1028144550_4,3.0,0.0
1028144680_1,4.0,0.0
1028144680_2,12.0,0.0
1028144680_3,9.0,0.0
1028144680_4,9.0,0.0
1028144827_1,20.0,0.0
1028144827_2,25.0,0.0
1028144827_3,14.0,0.0
1028144827_4,3.0,0.0
1028145700_1,9.0,0.0
1028145700_2,7.0,0.0
1028145700_3,7.0,0.0
1028502242_1,2.0,0.0
1028502301_1,10.0,0.0
1028502301_2,5.0,0.0
1028505481_1,10.0,0.0
1028507913_1,3.0,0.0
1028507913_2,5.0,0.0
1028507913_3,3.0,0.0
1028600334_1,22.0,0.0
1028600334_2,35.0,0.0
1028600334_3,23.0,0.0
1028600334_4,24.0,0.0
1028600765_1,2.0,0.0
1028600765_2,2.0,0.0
1028600765_3,1.0,0.0
1028600765_4,0.0,0.0
1028700175_1,16.0,0.0
1028700175_2,12.0,0.0
1028700175_3,7.0,0.0
1028700175_4,2.0,0.0
1028700457_1,11.0,0.0
1028700457_2,5.0,0.0
1028700457_3,5.0,0.0
1028800167_1,6.0,0.0
1028800167_2,6.0,0.0
1028800167_3,9.0,0.0
1028800167_4,6.0,0.0
1038601049_1,3.0,0.0
1038601049_2,5.0,0.0
1038601049_3,2.0,0.0
1038601578_1,15.0,0.0
1038700300_1,25.0,0.0
1038700300_2,18.0,0.0
1038700300_3,16.0,0.0
1038700300_4,1.0,0.0
1038700334_1,22.0,0.0
1038700334_2,22.0,0.0
1038701046_1,8.0,0.0
1038701046_2,4.0,0.0
1038701046_3,13.0,0.0
1038800326_1,55.0,0.0
1038800480_1,2.0,0.0
1038800480_2,2.0,0.0
1038800480_3,2.0,0.0
1038800480_4,4.0,0.0
1038800990_1,11.0,0.0
1038800990_2,14.0,0.0
1038800990_3,15.0,0.0
1038800990_4,12.0,0.0
1038800990_5,19.0,0.0
1038801155_1,54.0,0.0
1038801174_1,7.0,0.0
1038801174_2,4.0,0.0
1038801174_3,3.0,0.0
1048100766_1,5.0,0.0
1048100766_2,29.0,0.0
1048100766_3,23.0,0.0
1048100766_4,7.0,0.0
1048101256_1,0.0,0.0
1048101256_2,0.0,0.0
1048101256_3,0.0,0.0
1048101256_4,0.0,0.0
1048102314_1,2.0,0.0
1048102314_2,3.0,0.0
1048102314_3,2.0,0.0
1048102314_4,1.0,0.0
1048102478_1,9.0,0.0
1048102478_2,11.0,0.0
1048102478_3,11.0,0.0
1048102478_4,2.0,0.0
1048103934_1,6.0,0.0
1048103934_2,4.0,0.0
1048103934_3,4.0,0.0
1048103934_4,4.0,0.0
1048104006_1,7.0,0.0
1048104006_2,7.0,0.0
1048104006_3,6.0,0.0
1048104006_4,1.0,0.0
1048104200_1,7.0,0.0
1048104200_2,7.0,0.0
1048104200_3,8.0,0.0
1048104200_4,6.0,0.0
1048105460_1,6.0,0.0
1048105460_2,10.0,0.0
1048105460_3,12.0,0.0
1048105460_4,7.0,0.0
1048105494_1,1.0,0.0
1048105494_2,2.0,0.0
1048105612_1,4.0,0.0
1048105612_2,1.0,0.0
1048105612_3,1.0,0.0
1048105612_4,1.0,0.0
1048105679_1,0.0,0.0
1048105679_2,4.0,0.0
1048105679_3,4.0,0.0
1048105679_4,3.0,0.0
1048106547_1,0.0,0.0
1048106547_2,1.0,0.0
1048106547_3,4.0,0.0
1048106547_4,1.0,0.0
1048109151_1,1.0,0.0
1048109151_2,1.0,0.0
1048109151_3,0.0,0.0
1048109151_4,2.0,0.0
1048109506_1,2.0,0.0
1048109506_2,2.0,0.0
1048109506_3,4.0,0.0
1048109506_4,4.0,0.0
1048109980_1,1.0,0.0
1048109980_2,0.0,0.0
1048109980_3,0.0,0.0
1048109980_4,3.0,0.0
1048112068_1,3.0,0.0
1048112068_2,5.0,0.0
1048112068_3,3.0,0.0
1048112068_4,3.0,0.0
1048112767_1,6.0,0.0
1048112767_2,4.0,0.0
1048112767_3,4.0,0.0
1048112767_4,4.0,0.0
1048115876_1,5.0,0.0
1048115876_2,2.0,0.0
1048115876_3,6.0,0.0
1048115876_4,10.0,0.0
1048117699_1,6.0,0.0
1048117699_2,7.0,0.0
1048117699_3,4.0,0.0
1048117699_4,7.0,0.0
1048118801_1,3.0,0.0
1048118801_2,1.0,0.0
1048118801_3,1.0,0.0
1048118801_4,3.0,0.0
1048120549_1,2.0,0.0
1048120549_2,6.0,0.0
1048120549_3,9.0,0.0
1048120549_4,5.0,0.0
1048121403_1,3.0,0.0
1048121403_2,5.0,0.0
1048121403_3,3.0,0.0
1048121403_4,4.0,0.0
1048122213_1,3.0,0.0
1048122213_2,4.0,0.0
1048122213_3,4.0,0.0
1048122213_4,4.0,0.0
1048122402_1,2.0,0.0
1048122402_2,2.0,0.0
1048122402_3,2.0,0.0
1048122402_4,1.0,0.0
1048123978_1,4.0,0.0
1048123978_2,4.0,0.0
1048124225_1,10.0,0.0
1048124225_2,9.0,0.0
1048124225_3,7.0,0.0
1048124225_4,9.0,0.0
1048124526_1,0.0,0.0
1048124526_2,1.0,0.0
1048124526_3,0.0,0.0
1048124526_4,0.0,0.0
1048124701_1,3.0,0.0
1048124701_2,3.0,0.0
1048124701_3,2.0,0.0
1048124701_4,2.0,0.0
1048125073_1,4.0,0.0
1048125073_2,5.0,0.0
1048125073_3,6.0,0.0
1048125073_4,4.0,0.0
1048125258_1,17.0,0.0
1048125258_2,34.0,0.0
1048125258_3,44.0,0.0
1048125428_1,16.0,0.0
1048125433_1,2.0,0.0
1048125433_2,2.0,0.0
1048125433_3,2.0,0.0
1048125433_4,2.0,0.0
1048125618_1,12.0,0.0
1048125618_2,11.0,0.0
1048125618_3,2.0,0.0
1048125812_1,8.0,0.0
1048125812_2,9.0,0.0
1048125812_3,8.0,0.0
1048125812_4,6.0,0.0
1048125831_1,2.0,0.0
1048125831_2,1.0,0.0
1048125831_3,9.0,0.0
1048125831_4,4.0,0.0
1048125904_1,3.0,0.0
1048125904_2,3.0,0.0
1048125904_3,5.0,0.0
1048125904_4,6.0,0.0
1048126276_1,1.0,0.0
1048126276_2,5.0,0.0
1048126276_3,2.0,0.0
1048126276_4,2.0,0.0
1048126373_1,3.0,0.0
1048126373_2,2.0,0.0
1048126373_3,3.0,0.0
1048126373_4,5.0,0.0
1048127085_1,0.0,0.0
1048127085_2,2.0,0.0
1048127085_3,1.0,0.0
1048127085_4,2.0,0.0
1048127218_1,3.0,0.0
1048127218_2,1.0,0.0
1048127218_3,1.0,0.0
1048127218_4,1.0,0.0
1048128177_1,1.0,0.0
1048128177_2,1.0,0.0
1048128177_3,1.0,0.0
1048128177_4,1.0,0.0
1048128347_1,41.0,0.0
1048128347_2,36.0,0.0
1048128347_3,25.0,0.0
1048128347_4,24.0,0.0
1048128385_1,15.0,0.0
1048128385_2,16.0,0.0
1048128385_3,17.0,0.0
1048128385_4,3.0,0.0
1048128987_1,21.0,0.0
1048128987_2,23.0,0.0
1048128987_3,24.0,0.0
1048129161_1,7.0,0.0
1048129161_2,6.0,0.0
1048129161_3,11.0,0.0
1048129161_4,12.0,0.0
1048129161_5,13.0,0.0
1048129443_1,10.0,0.0
1048129443_2,5.0,0.0
1048129443_3,6.0,0.0
1048129443_4,5.0,0.0
1048131916_1,3.0,0.0
1048131916_2,2.0,0.0
1048131916_3,1.0,0.0
1048131916_4,2.0,0.0
1048132220_1,11.0,0.0
1048132220_2,12.0,0.0
1048132220_3,4.0,0.0
1048132220_4,4.0,0.0
1048133947_1,0.0,0.0
1048133947_2,0.0,0.0
1048133947_3,0.0,0.0
1048133947_4,0.0,0.0
1048134801_1,6.0,0.0
1048134801_2,5.0,0.0
1048134801_3,3.0,0.0
1048134801_4,3.0,0.0
1048135469_1,4.0,0.0
1048135469_2,5.0,0.0
1048136037_1,7.0,0.0
1048136037_2,8.0,0.0
1048136037_3,2.0,0.0
1048136037_4,3.0,0.0
1048136551_1,13.0,0.0
1048136624_1,14.0,0.0
1048136624_2,12.0,0.0
1048136624_3,14.0,0.0
1048136624_4,13.0,0.0
1048136624_5,9.0,0.0
1048136677_1,2.0,0.0
1048136677_2,1.0,0.0
1048136677_3,0.0,0.0
1048136677_4,1.0,0.0
1048137055_1,6.0,0.0
1048137055_2,3.0,0.0
1048137055_3,2.0,0.0
1048137055_4,5.0,0.0
1048137638_1,3.0,0.0
1048137638_2,4.0,0.0
1048137638_3,6.0,0.0
1048137638_4,6.0,0.0
1048137768_1,7.0,0.0
1048137768_2,4.0,0.0
1048137768_3,6.0,0.0
1048137768_4,5.0,0.0
1048138087_1,3.0,0.0
1048138087_2,2.0,0.0
1048138087_3,2.0,0.0
1048138087_4,3.0,0.0
1048138414_1,2.0,0.0
1048138414_2,3.0,0.0
1048138414_3,2.0,0.0
1048138414_4,2.0,0.0
1048138923_1,23.0,0.0
1048138923_2,20.0,0.0
1048138923_3,22.0,0.0
1048138923_4,14.0,0.0
1048138961_1,8.0,0.0
1048138961_2,10.0,0.0
1048138961_3,6.0,0.0
1048138961_4,2.0,0.0
1048139451_1,0.0,0.0
1048139451_2,0.0,0.0
1048139451_3,2.0,0.0
1048139451_4,1.0,0.0
1048140318_1,0.0,0.0
1048140318_2,3.0,0.0
1048140318_3,3.0,0.0
1048140318_4,0.0,0.0
1048140579_1,2.0,0.0
1048140579_2,1.0,0.0
1048140579_3,4.0,0.0
1048140579_4,4.0,0.0
1048141108_1,2.0,0.0
1048141108_2,2.0,0.0
1048141108_3,3.0,0.0
1048141108_4,3.0,0.0
1048142392_1,3.0,0.0
1048142392_2,3.0,0.0
1048142392_3,2.0,0.0
1048142392_4,2.0,0.0
1048142655_1,26.0,0.0
1048142655_2,22.0,0.0
1048142655_3,15.0,0.0
1048142655_4,14.0,0.0
1048142733_1,2.0,0.0
1048142733_2,1.0,0.0
1048142733_3,5.0,0.0
1048142733_4,4.0,0.0
1048143241_1,4.0,0.0
1048143241_2,16.0,0.0
1048143241_3,1.0,0.0
1048143241_4,5.0,0.0
1048143770_1,5.0,0.0
1048143770_2,7.0,0.0
1048143770_3,6.0,0.0
1048143988_1,13.0,0.0
1048143988_2,13.0,0.0
1048144274_1,2.0,0.0
1048144274_2,0.0,0.0
1048144371_1,25.0,0.0
1048144371_2,22.0,0.0
1048144371_3,17.0,0.0
1048144371_4,21.0,0.0
1048144653_1,1.0,0.0
1048144653_2,2.0,0.0
1048144653_3,1.0,0.0
1048144653_4,1.0,0.0
1048144861_1,3.0,0.0
1048144861_2,5.0,0.0
1048144861_3,3.0,0.0
1048144861_4,5.0,0.0
1048144895_1,7.0,0.0
1048144895_2,7.0,0.0
1048144895_3,6.0,0.0
1048144895_4,6.0,0.0
1048145370_1,18.0,0.0
1048145370_2,21.0,0.0
1048145370_3,11.0,0.0
1048147039_1,14.0,0.0
1048147039_2,15.0,0.0
1048147039_3,14.0,0.0
1048147039_4,17.0,0.0
1048147290_1,11.0,0.0
1048147290_2,8.0,0.0
1048147290_3,11.0,0.0
1048147290_4,12.0,0.0
1048147290_5,12.0,0.0
1048147965_1,25.0,0.0
1048147965_2,17.0,0.0
1048147965_3,19.0,0.0
1048147965_4,30.0,0.0
1048148192_1,23.0,0.0
1048148192_2,18.0,0.0
1048148192_3,82.0,0.0
1048148192_4,39.0,0.0
1048148436_1,4.0,0.0
1048148945_1,14.0,0.0
1048148945_2,26.0,0.0
1048148945_3,37.0,0.0
1048148945_4,33.0,0.0
1048148945_5,30.0,0.0
1048149231_1,7.0,0.0
1048149231_2,2.0,0.0
1048149231_3,1.0,0.0
1048149231_4,2.0,0.0
1048149380_1,9.0,0.0
1048149380_2,7.0,0.0
1048149380_3,16.0,0.0
1048149380_4,1.0,0.0
1048150311_1,3.0,0.0
1048150311_2,3.0,0.0
1048150311_3,3.0,0.0
1048150311_4,21.0,0.0
1048150626_1,6.0,0.0
1048150626_2,5.0,0.0
1048150626_3,6.0,0.0
1048150626_4,3.0,0.0
1048151299_1,5.0,0.0
1048151299_2,4.0,0.0
1048151299_3,8.0,0.0
1048151299_4,9.0,0.0
1048153832_1,7.0,0.0
1048153832_2,9.0,0.0
1048153832_3,7.0,0.0
1048153832_4,6.0,0.0
1048154694_1,3.0,0.0
1048154694_2,19.0,0.0
1048154694_3,1.0,0.0
1048154694_4,3.0,0.0
1048154845_1,3.0,0.0
1048154845_2,1.0,0.0
1048154845_3,2.0,0.0
1048154845_4,1.0,0.0
1048155067_1,6.0,0.0
1048155067_2,5.0,0.0
1048155067_3,9.0,0.0
1048155067_4,8.0,0.0
1048155432_1,3.0,0.0
1048155432_2,4.0,0.0
1048155432_3,4.0,0.0
1048155432_4,4.0,0.0
1048156237_1,7.0,0.0
1048156237_2,11.0,0.0
1048156237_3,15.0,0.0
1048156237_4,17.0,0.0
1048156538_1,3.0,0.0
1048156538_2,2.0,0.0
1048156538_3,2.0,0.0
1048157459_1,9.0,0.0
1048157459_2,18.0,0.0
1048157459_3,17.0,0.0
1048157459_4,18.0,0.0
1048157634_1,1.0,0.0
1048157634_2,1.0,0.0
1048157634_3,2.0,0.0
1048157634_4,2.0,0.0
1048158517_1,9.0,0.0
1048158517_2,5.0,0.0
1048158517_3,10.0,0.0
1048158517_4,9.0,0.0
1048159419_1,16.0,0.0
1048159952_1,50.0,0.0
1048159952_2,46.0,0.0
1048159952_3,54.0,0.0
1048162011_1,3.0,0.0
1048162011_2,4.0,0.0
1048162011_3,3.0,0.0
1048162011_4,1.0,0.0
1048162137_1,13.0,0.0
1048162137_2,13.0,0.0
1048162971_1,4.0,0.0
1048162971_2,17.0,0.0
1048163515_1,6.0,0.0
1048163515_2,8.0,0.0
1048163515_3,6.0,0.0
1048163515_4,6.0,0.0
1048164362_1,0.0,0.0
1048164362_2,0.0,0.0
1048164362_3,2.0,0.0
1048164362_4,9.0,0.0
1048164533_1,20.0,0.0
1048164533_2,14.0,0.0
1048164533_3,44.0,0.0
1048164533_4,13.0,0.0
1048164697_1,24.0,0.0
1048164697_2,26.0,0.0
1048164697_3,24.0,0.0
1048164697_4,20.0,0.0
1048165037_1,0.0,0.0
1048165037_2,3.0,0.0
1048165037_3,7.0,0.0
1048165037_4,3.0,0.0
1048165075_1,33.0,0.0
1048169917_1,8.0,0.0
1048169917_2,10.0,0.0
1048169917_3,9.0,0.0
1048169917_4,9.0,0.0
1048170262_1,6.0,0.0
1048170262_2,7.0,0.0
1048170262_3,10.0,0.0
1048170262_4,11.0,0.0
1048173065_1,7.0,0.0
1048173065_2,1.0,0.0
1048173065_3,1.0,0.0
1048174142_1,13.0,0.0
1048174142_2,13.0,0.0
1048174142_3,13.0,0.0
1048174822_1,13.0,0.0
1048174822_2,13.0,0.0
1048174822_3,13.0,0.0
1048174929_1,2.0,0.0
1048174929_2,2.0,0.0
1048174929_3,5.0,0.0
1048174929_4,4.0,0.0
1048175006_1,21.0,0.0
1048175006_2,11.0,0.0
1048175006_3,24.0,0.0
1048175006_4,20.0,0.0
1048175307_1,1.0,0.0
1048175307_2,3.0,0.0
1048175307_3,1.0,0.0
1048176058_1,18.0,0.0
1048176058_2,18.0,0.0
1048176330_1,13.0,0.0
1048176330_2,13.0,0.0
1048176330_3,13.0,0.0
1048178527_1,7.0,0.0
1048178527_2,6.0,0.0
1048178527_3,5.0,0.0
1048178527_4,0.0,0.0
1048178774_1,1.0,0.0
1048178774_2,0.0,0.0
1048178774_3,0.0,0.0
1048178774_4,2.0,0.0
1048179337_1,14.0,0.0
1048179337_2,17.0,0.0
1048179337_3,8.0,0.0
1048179337_4,9.0,0.0
1048179389_1,10.0,0.0
1048179389_2,3.0,0.0
1048179389_3,6.0,0.0
1048179389_4,8.0,0.0
1048180101_1,8.0,0.0
1048180101_2,6.0,0.0
1048180101_3,13.0,0.0
1048180101_4,10.0,0.0
1048181003_1,15.0,0.0
1048181003_2,17.0,0.0
